ID,Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Beat,District,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
10814241,JA112469,1/10/17 21:00,007XX N WESTERN AVE,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,FALSE,1221,12,24,14,1160277,1904720,2017,41.89425595,-87.68680022,"(41.89425595, -87.686800222)"
10814243,JA113330,1/11/17 0:00,025XX W Chicago Ave,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESTAURANT,FALSE,1211,12,24,14,1159506,1905245,2017,41.8957125,-87.68961741,"(41.895712503, -87.689617405)"
10814244,JA113530,1/11/17 13:40,020XX W Jackson Blvd,THEFT,OVER $500,APARTMENT,FALSE,1225,12,28,6,1162659,1898621,2017,41.8774702,-87.67822288,"(41.877470199, -87.678222877)"
10814275,JA113529,1/12/17 14:30,005XX W MONROE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,121,1,28,11,1173053,1899838,2017,41.88058568,-87.64002307,"(41.88058568, -87.640023065)"
10814281,JA113634,1/12/17 18:39,004XX E 34TH ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,211,2,35,6,1179925,1882604,2017,41.83313943,-87.61531921,"(41.833139425, -87.615319213)"
10814328,JA113749,1/12/17 19:50,042XX S WELLS ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,925,9,37,15,1175319,1876903,2017,41.81759979,-87.63239,"(41.817599792, -87.632389996)"
10814338,JA113779,1/12/17 20:00,047XX S DORCHESTER AVE,THEFT,$500 AND UNDER,STREET,FALSE,222,2,39,6,1186367,1873698,2017,41.8085506,-87.59196463,"(41.808550601, -87.59196463)"
10814347,JA113720,1/12/17 17:34,071XX S JEFFERY BLVD,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,333,3,43,6,1190777,1858141,2017,41.76575557,-87.57629243,"(41.765755571, -87.576292427)"
10814354,JA113812,1/8/17 10:15,022XX W JACKSON BLVD,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,1225,12,28,08B,1161324,1898653,2017,41.87758587,-87.68312375,"(41.877585867, -87.683123746)"
10814355,JA113816,1/12/17 20:30,015XX N DAMEN AVE,THEFT,OVER $500,STREET,FALSE,1424,14,24,6,1162787,1910173,2017,41.90916712,-87.67742865,"(41.909167122, -87.677428649)"
10814356,JA113820,1/12/17 19:13,011XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,FALSE,1213,12,24,6,1166215,1907714,2017,41.90234684,-87.66490616,"(41.902346841, -87.66490616)"
10814371,JA113794,1/12/17 21:23,028XX W NORTH AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,1421,14,24,08B,1157077,1910508,2017,41.91020429,-87.69839553,"(41.91020429, -87.698395528)"
10814378,JA113617,1/12/17 16:45,022XX W MONROE ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,1223,12,28,14,1161276,1899496,2017,41.87990013,-87.68327655,"(41.879900132, -87.683276545)"
10814385,JA113742,1/12/17 16:00,021XX W WARREN BLVD,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,1223,12,28,26,1162206,1900335,2017,41.88218304,-87.67983825,"(41.88218304, -87.67983825)"
10814417,JA113809,1/12/17 20:30,051XX S HYDE PARK BLVD,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,TRUE,234,2,41,6,1188373,1871076,2017,41.80130794,-87.58469096,"(41.801307936, -87.584690956)"
10814427,JA113911,1/12/17 23:49,023XX W VAN BUREN ST,CRIMINAL TRESPASS,TO LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,TRUE,1225,12,28,26,1160855,1898111,2017,41.87610831,-87.68486083,"(41.876108306, -87.684860827)"
10814495,JA113960,1/13/17 1:15,034XX S DR MARTIN LUTHER KING JR DR,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,211,2,35,26,1179477,1882142,2017,41.83188193,-87.61697713,"(41.831881927, -87.616977126)"
10814508,JA113980,1/13/17 1:59,015XX N DAMEN AVE,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,TRUE,1424,14,24,04B,1162779,1910456,2017,41.90994386,-87.67745009,"(41.909943862, -87.677450088)"
10814510,JA112733,1/12/17 4:10,071XX S CONSTANCE AVE,ROBBERY,AGGRAVATED,STREET,FALSE,324,3,43,3,1189604,1858156,2017,41.76582498,-87.58059131,"(41.765824982, -87.58059131)"
10814517,JA114007,1/13/17 2:55,015XX N MILWAUKEE AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,1424,14,24,08B,1163024,1910403,2017,41.90979328,-87.67655155,"(41.909793282, -87.67655155)"
10814531,JA113888,1/6/17 7:00,024XX W HURON ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,1221,12,24,5,1160012,1904594,2017,41.89391567,-87.68777697,"(41.893915671, -87.687776968)"
10814546,JA114029,1/13/17 3:24,013XX E 72ND ST,THEFT,OVER $500,STREET,FALSE,324,3,43,6,1186288,1857529,2017,41.76418343,-87.59276518,"(41.764183426, -87.592765182)"
10814553,JA114035,1/13/17 5:00,069XX S CLYDE AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,331,3,43,14,1191412,1859282,2017,41.7688712,-87.57392806,"(41.768871204, -87.573928057)"
10814575,JA114027,1/13/17 4:00,024XX W LEXINGTON ST,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,1135,11,28,2,1160238,1896631,2017,41.87205982,-87.68716715,"(41.872059817, -87.687167147)"
10814584,JA112762,1/12/17 6:15,025XX S DR MARTIN LUTHER KING JR DR,THEFT,OVER $500,HOSPITAL BUILDING/GROUNDS,FALSE,133,1,33,6,1179337,1887599,2017,41.84685952,-87.61732389,"(41.846859523, -87.617323885)"
10814640,JA113105,1/9/17 10:00,006XX W HARRISON ST,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,124,1,28,6,1172257,1897564,2017,41.87436328,-87.64301304,"(41.874363279, -87.643013039)"
10814647,JA114078,1/13/17 5:00,008XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,123,1,32,26,1177399,1896583,2017,41.87155632,-87.62416388,"(41.871556324, -87.624163883)"
10814666,JA114077,1/13/17 2:00,028XX W WILCOX ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1124,11,27,7,1157396,1899227,2017,41.87924173,-87.69753075,"(41.879241731, -87.697530746)"
10814698,JA114168,1/13/17 4:50,069XX S CLYDE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,331,3,43,14,1191413,1859248,2017,41.76877788,-87.57392549,"(41.768777881, -87.573925492)"
10814744,JA114107,1/13/17 8:00,007XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,123,1,32,26,1177389,1897003,2017,41.87270906,-87.62418786,"(41.872709056, -87.624187857)"
10814751,JA114149,1/13/17 8:30,007XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,123,1,32,26,1177389,1897003,2017,41.87270906,-87.62418786,"(41.872709056, -87.624187857)"
10814767,JA113269,1/12/17 13:05,015XX E 69TH PL,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,332,3,43,14,1187704,1859214,2017,41.76877364,-87.58752172,"(41.768773643, -87.58752172)"
10814808,JA114142,1/13/17 6:25,051XX S LOWE AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,935,9,61,6,1172838,1870878,2017,41.80112177,-87.64166886,"(41.80112177, -87.641668863)"
10814832,JA114289,1/13/17 1:55,067XX S JEFFERY BLVD,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,331,3,43,26,1190707,1860590,2017,41.77247751,-87.57647001,"(41.772477511, -87.576470005)"
10814858,JA114323,1/12/17 19:30,020XX W HARRISON ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,1225,12,28,14,1162915,1897369,2017,41.87402924,-87.67731805,"(41.874029235, -87.677318051)"
10814906,JA114361,1/13/17 10:45,023XX W LOGAN BLVD,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,1432,14,22,11,1160418,1917765,2017,41.93004949,-87.68592073,"(41.930049492, -87.685920733)"
10814912,JA114278,1/13/17 9:45,001XX E 49TH ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,224,2,38,3,1178163,1872574,2017,41.80565651,-87.62208888,"(41.805656505, -87.62208888)"
10814924,JA114344,1/13/17 2:28,006XX W JACKSON BLVD,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,121,1,28,6,1172223,1898889,2017,41.87799992,-87.64309875,"(41.87799992, -87.643098749)"
10814928,JA114314,1/12/17 16:07,055XX S EVERETT AVE,THEFT,FROM BUILDING,APARTMENT,FALSE,235,2,41,6,1188986,1868613,2017,41.79453462,-87.5825218,"(41.794534621, -87.582521795)"
10814929,JA114339,1/13/17 10:00,023XX W LOGAN BLVD,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,1432,14,22,6,1160418,1917765,2017,41.93004949,-87.68592073,"(41.930049492, -87.685920733)"
10814952,JA114377,1/12/17 15:45,047XX S SHIELDS AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,935,9,37,14,1174754,1873530,2017,41.80835659,-87.63456318,"(41.808356594, -87.63456318)"
10814955,JA114401,1/13/17 9:30,044XX S ELLIS AVE,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,FALSE,222,2,39,11,1183667,1875836,2017,41.81448092,-87.60180074,"(41.814480919, -87.601800743)"
10814988,JA114420,1/13/17 11:00,005XX S STATE ST,THEFT,FROM BUILDING,RESTAURANT,FALSE,123,1,32,6,1176446,1897964,2017,41.87536742,-87.62762099,"(41.875367424, -87.627620993)"
10815007,JA114484,1/12/17 12:30,005XX S FINANCIAL PL,THEFT,OVER $500,STREET,FALSE,123,1,32,6,1174962,1897904,2017,41.87523613,-87.6330714,"(41.875236133, -87.633071401)"
10815013,JA114488,1/10/17 19:00,016XX W CONGRESS PKWY,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,FALSE,1231,12,28,08B,1165475,1897799,2017,41.87515512,-87.66790671,"(41.875155116, -87.667906709)"
10815049,JA114242,1/13/17 9:50,002XX W 37TH ST,ROBBERY,ARMED: HANDGUN,STREET,FALSE,915,9,34,3,1175437,1880436,2017,41.82729201,-87.63185133,"(41.827292011, -87.631851329)"
10815051,JA114451,1/13/17 11:55,028XX W LAKE ST,BATTERY,AGGRAVATED: OTHER DANG WEAPON,HIGHWAY/EXPRESSWAY,FALSE,1222,12,27,04B,1157617,1901047,2017,41.88423149,-87.69666969,"(41.884231489, -87.696669693)"
10815056,JA114132,1/13/17 8:10,003XX E 47TH ST,ROBBERY,AGGRAVATED,CTA GARAGE / OTHER PROPERTY,FALSE,215,2,38,3,1179016,1873926,2017,41.8093471,-87.61891922,"(41.809347098, -87.618919216)"
10815076,JA114478,1/13/17 12:05,002XX E 47TH ST,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,215,2,38,26,1178510,1873911,2017,41.80931746,-87.62077557,"(41.809317464, -87.620775574)"
10815094,JA114399,1/13/17 7:51,025XX W MOFFAT ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,1434,14,22,5,1159060,1912206,2017,41.91482322,-87.69106404,"(41.914823221, -87.691064043)"
10815136,JA114535,1/13/17 12:34,019XX W 13TH ST,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,DAY CARE CENTER,FALSE,1233,12,28,20,1163542,1894067,2017,41.86495508,-87.67510897,"(41.864955079, -87.675108965)"
10815142,JA114192,1/13/17 7:40,007XX S MICHIGAN AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,123,1,32,08B,1177389,1897003,2017,41.87270906,-87.62418786,"(41.872709056, -87.624187857)"
10815184,JA114605,1/12/17 15:00,039XX S LAKE PARK AVE,THEFT,OVER $500,APARTMENT,FALSE,214,2,36,6,1183388,1878984,2017,41.82312577,-87.60272595,"(41.823125769, -87.602725951)"
10815234,JA114783,1/10/17 21:00,026XX N ELSTON AVE,THEFT,POCKET-PICKING,DEPARTMENT STORE,FALSE,1432,14,22,6,1160867,1917657,2017,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
10815280,JA114700,1/13/17 14:54,046XX S DAN RYAN XPRS IB,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,FALSE,925,9,37,24,1175713,1874169,2017,41.81008862,-87.63102666,"(41.810088619, -87.631026662)"
10815295,JA114891,1/13/17 16:30,003XX S MICHIGAN AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,113,1,32,08B,1177339,1898916,2017,41.87795957,-87.62431341,"(41.877959571, -87.624313409)"
10815303,JA114817,1/13/17 15:15,015XX E 76TH PL,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,411,4,43,26,1187831,1854564,2017,41.75601061,-87.58720405,"(41.756010606, -87.58720405)"
10815308,JA114789,1/13/17 16:07,019XX E 73RD PL,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,333,3,43,26,1190573,1856623,2017,41.76159498,-87.57708906,"(41.761594979, -87.577089059)"
10815318,JA114905,1/6/17 17:00,070XX S CLYDE AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,331,3,43,11,1191426,1858808,2017,41.76757017,-87.57389208,"(41.767570172, -87.573892082)"
10815336,JA114624,1/12/17 11:25,029XX N ROCKWELL ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,1411,14,21,11,1158530,1919505,2017,41.93486308,-87.69281089,"(41.934863082, -87.692810891)"
10815363,JA114690,1/13/17 14:50,037XX S DR MARTIN LUTHER KING JR DR,ASSAULT,SIMPLE,STREET,FALSE,212,2,35,08A,1179468,1880369,2017,41.82701689,-87.61706439,"(41.827016887, -87.617064386)"
10815364,JA114758,1/12/17 17:00,049XX S VINCENNES AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,223,2,38,5,1180406,1872439,2017,41.80523482,-87.61386665,"(41.805234824, -87.613866651)"
10815365,JA114786,1/10/17 19:00,054XX S CORNELL AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,234,2,41,11,1188189,1869081,2017,41.79583791,-87.5854294,"(41.795837911, -87.585429397)"
10815368,JA114699,1/13/17 15:00,003XX E 54TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,231,2,40,14,1179069,1869278,2017,41.79659136,-87.61886653,"(41.796591363, -87.618866533)"
10815411,JA114854,1/13/17 16:45,029XX S DEARBORN ST,BATTERY,SIMPLE,SIDEWALK,FALSE,133,1,35,08B,1176241,1885750,2017,41.841856,-87.62874168,"(41.841855999, -87.628741678)"
10815413,JA114852,1/13/17 16:20,011XX S CLARK ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,123,1,32,6,1175696,1895352,2017,41.86821682,-87.6304532,"(41.86821682, -87.6304532)"
10815517,JA115227,1/13/17 20:30,029XX W HARRISON ST,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,1135,11,27,18,1156876,1897227,2017,41.87376409,-87.69949434,"(41.873764087, -87.699494337)"
10815524,JA115180,1/13/17 19:30,020XX N MILWAUKEE AVE,THEFT,RETAIL THEFT,DRUG STORE,FALSE,1431,14,22,6,1159682,1913243,2017,41.91765602,-87.68875026,"(41.917656022, -87.688750258)"
10815527,JA115211,1/12/17 21:45,010XX W JACKSON BLVD,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,1232,12,28,11,1169643,1898817,2017,41.87785889,-87.65257393,"(41.877858893, -87.652573925)"
10815547,JA115252,1/13/17 15:30,011XX S STATE ST,THEFT,$500 AND UNDER,CTA PLATFORM,FALSE,123,1,32,6,1176517,1895340,2017,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
10815556,JA115234,1/13/17 20:50,001XX W 43RD ST,THEFT,DELIVERY CONTAINER THEFT,STREET,FALSE,925,9,37,6,1175680,1876476,2017,41.81641998,-87.63107855,"(41.816419978, -87.631078552)"
10815566,JA115088,1/13/17 19:01,070XX S STONY ISLAND AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,332,3,43,26,1188135,1858735,2017,41.76744896,-87.58595717,"(41.767448959, -87.585957168)"
10815586,JA115293,1/10/17 12:00,047XX S LAKE PARK AVE,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,222,2,39,14,1186364,1873970,2017,41.80929706,-87.59196703,"(41.809297059, -87.591967028)"
10815606,JA115332,1/13/17 19:45,014XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,FALSE,1424,14,24,6,1164019,1909564,2017,41.90747004,-87.67292007,"(41.907470043, -87.672920073)"
10815608,JA115322,1/13/17 22:45,015XX N HOYNE AVE,BATTERY,SIMPLE,APARTMENT,FALSE,1424,14,24,08B,1162115,1910432,2017,41.90989191,-87.67989002,"(41.909891911, -87.679890022)"
10815624,JA115054,1/13/17 18:40,021XX E 71ST ST,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,331,3,43,08B,1192025,1858344,2017,41.76628239,-87.57171159,"(41.766282386, -87.571711585)"
10815632,JA115347,1/13/17 13:30,010XX W 48TH ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,TRUE,933,9,61,5,1170195,1872984,2017,41.80695881,-87.65130036,"(41.806958812, -87.651300363)"
10815676,JA115334,1/13/17 22:30,002XX W 47TH ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,TRUE,925,9,37,3,1175476,1873816,2017,41.80912527,-87.63190651,"(41.809125265, -87.631906508)"
10815682,JA115229,1/12/17 22:00,028XX W CONGRESS PKWY,THEFT,$500 AND UNDER,STREET,FALSE,1135,11,27,6,1157474,1897643,2017,41.87489349,-87.69728744,"(41.874893494, -87.697287444)"
10815714,JA115440,1/14/17 1:25,021XX W ROOSEVELT RD,BATTERY,SIMPLE,TAXICAB,FALSE,1233,12,28,08B,1162319,1894696,2017,41.86670676,-87.67958103,"(41.866706758, -87.679581027)"
10815716,JA115442,1/14/17 1:25,021XX W ROOSEVELT RD,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,1233,12,28,11,1162319,1894696,2017,41.86670676,-87.67958103,"(41.866706758, -87.679581027)"
10815729,JA115314,1/12/17 3:00,018XX W MONROE ST,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,CHA APARTMENT,FALSE,1223,12,28,2,1164254,1899585,2017,41.88008194,-87.67233922,"(41.880081938, -87.672339218)"
10815739,JA115476,1/14/17 2:10,015XX N DAMEN AVE,THEFT,$500 AND UNDER,STREET,FALSE,1424,14,24,6,1162779,1910555,2017,41.91021553,-87.67744731,"(41.910215525, -87.677447307)"
10815751,JA115409,1/14/17 0:30,024XX W FLOURNOY ST,ROBBERY,VEHICULAR HIJACKING,STREET,TRUE,1135,11,28,3,1160331,1896964,2017,41.87297168,-87.6868165,"(41.872971679, -87.686816496)"
10815764,JA115482,1/14/17 3:09,008XX W 50TH PL,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,933,9,61,14,1171586,1871364,2017,41.80248296,-87.64624613,"(41.802482959, -87.646246125)"
10815765,JA115450,1/13/17 2:00,026XX W AUGUSTA BLVD,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,1211,12,24,2,1158662,1906555,2017,41.89932459,-87.6926813,"(41.899324589, -87.692681304)"
10815771,JA115128,1/13/17 19:14,016XX S PRAIRIE AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,132,1,33,11,1178347,1892319,2017,41.85983411,-87.62081338,"(41.859834107, -87.62081338)"
10815777,JA113954,1/13/17 1:10,042XX S WENTWORTH AVE,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,925,9,37,3,1175637,1876754,2017,41.8171838,-87.63122795,"(41.817183799, -87.631227953)"
10815790,JA115214,1/12/17 21:00,011XX E 67TH ST,THEFT,$500 AND UNDER,STREET,FALSE,321,3,42,6,1185171,1860816,2017,41.77322957,-87.59675603,"(41.773229574, -87.596756032)"
10815793,JA113948,1/13/17 0:49,020XX W NORTH AVE,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,FALSE,1424,14,24,08B,1162528,1910646,2017,41.9104705,-87.67836683,"(41.910470499, -87.678366829)"
10815807,JA115492,1/14/17 2:30,009XX W MADISON ST,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,FALSE,1232,12,28,11,1169977,1900224,2017,41.88171252,-87.65130651,"(41.881712524, -87.651306513)"
10815820,JA114508,1/11/17 9:00,049XX S WASHINGTON PARK CT,THEFT,$500 AND UNDER,STREET,FALSE,223,2,38,6,1180088,1872294,2017,41.80484423,-87.61503738,"(41.804844231, -87.615037377)"
10815853,JA115552,1/14/17 7:09,075XX S STONY ISLAND AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,411,4,43,6,1188125,1855104,2017,41.75748541,-87.58610943,"(41.757485413, -87.586109433)"
10815880,JA115607,1/4/17 12:39,029XX N ELSTON AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,1411,14,21,11,1158671,1919647,2017,41.93524985,-87.69228881,"(41.935249848, -87.69228881)"
10815935,JA115669,1/13/17 15:35,014XX S LAKE SHORE DR W,ASSAULT,SIMPLE,STREET,FALSE,132,1,33,08A,1178817,1893708,2017,41.86363489,-87.61904574,"(41.863634892, -87.619045744)"
10815942,JA115642,1/14/17 9:25,045XX S PRINCETON AVE,ASSAULT,AGGRAVATED: HANDGUN,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,925,9,37,04A,1175052,1874663,2017,41.811459,-87.63343635,"(41.811458999, -87.633436349)"
10815959,JA115788,1/13/17 22:00,016XX W AUGUSTA BLVD,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,1213,12,24,6,1165078,1906733,2017,41.89967914,-87.66911042,"(41.899679142, -87.669110424)"
10815973,JA115797,1/11/17 12:00,007XX E 38TH ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,212,2,36,11,1181777,1879958,2017,41.82583594,-87.60860587,"(41.825835935, -87.608605868)"
10815989,JA115752,1/14/17 11:00,013XX S CLINTON ST,THEFT,RETAIL THEFT,OTHER,TRUE,124,1,28,6,1172924,1894302,2017,41.86539738,-87.64066078,"(41.865397377, -87.640660777)"
10816010,JA115644,1/14/17 8:30,047XX S THROOP ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,933,9,61,3,1168457,1873439,2017,41.80824505,-87.65766167,"(41.808245053, -87.657661674)"
10816033,JA115820,1/12/17 15:00,010XX N PAULINA ST,BATTERY,SIMPLE,ALLEY,FALSE,1213,12,24,08B,1164874,1906904,2017,41.90015271,-87.66985486,"(41.90015271, -87.669854857)"
10816054,JA115895,1/14/17 13:27,026XX N ELSTON AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,1432,14,22,6,1160867,1917657,2017,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
10816059,JA115878,1/14/17 10:00,033XX S STATE ST,THEFT,$500 AND UNDER,STREET,FALSE,211,2,35,6,1176824,1882968,2017,41.83420883,-87.62668626,"(41.834208833, -87.626686261)"
10816060,JA115846,1/14/17 11:43,013XX S CLINTON ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,124,1,28,6,1172924,1894302,2017,41.86539738,-87.64066078,"(41.865397377, -87.640660777)"
10816063,JA115242,1/13/17 20:30,052XX S INDIANA AVE,ROBBERY,ARMED: OTHER FIREARM,OTHER,FALSE,231,2,40,3,1178491,1870183,2017,41.79908793,-87.62095859,"(41.79908793, -87.620958592)"
10816075,JA115627,1/14/17 8:53,012XX N ASHLAND AVE,ASSAULT,SIMPLE,SIDEWALK,FALSE,1433,14,24,08A,1165497,1908460,2017,41.90440924,-87.66752221,"(41.904409238, -87.667522209)"
10816087,JA115673,1/12/17 12:00,016XX N WESTERN AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,1434,14,24,11,1160112,1910812,2017,41.9109763,-87.68723771,"(41.910976297, -87.687237706)"
10816090,JA114526,1/13/17 13:05,020XX N MILWAUKEE AVE,ROBBERY,STRONGARM - NO WEAPON,CONVENIENCE STORE,FALSE,1431,14,22,3,1159682,1913243,2017,41.91765602,-87.68875026,"(41.917656022, -87.688750258)"
10816099,JA115941,1/14/17 13:55,001XX W VAN BUREN ST,THEFT,OVER $500,CTA STATION,FALSE,122,1,32,6,1175420,1898506,2017,41.87687779,-87.63137175,"(41.876877792, -87.631371748)"
10816110,JA115842,1/14/17 12:30,0000X E GARFIELD BLVD,BATTERY,SIMPLE,GAS STATION,TRUE,225,2,40,08B,1177792,1868568,2017,41.79467209,-87.62357087,"(41.794672085, -87.623570871)"
10816136,JA115984,1/14/17 13:32,022XX W ERIE ST,THEFT,FROM BUILDING,RESIDENCE,FALSE,1221,12,24,6,1161354,1904301,2017,41.89308384,-87.6828564,"(41.893083842, -87.682856399)"
10816153,JA115967,1/14/17 13:56,013XX N MILWAUKEE AVE,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,TRUE,1433,14,24,26,1164369,1909270,2017,41.90665589,-87.6716427,"(41.906655885, -87.6716427)"
10816172,JA115999,1/14/17 14:30,026XX W WASHINGTON BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,1222,12,28,14,1158925,1900589,2017,41.88294797,-87.69187912,"(41.882947966, -87.691879124)"
10816194,JA116074,1/8/17 22:00,056XX S DORCHESTER AVE,THEFT,$500 AND UNDER,STREET,FALSE,235,2,41,6,1186508,1867978,2017,41.79285116,-87.59162851,"(41.792851162, -87.591628512)"
10816229,JA116072,1/13/17 15:54,010XX W 48TH ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,TRUE,933,9,61,5,1170189,1872983,2017,41.8069562,-87.6513224,"(41.806956199, -87.651322398)"
10816315,JA115861,1/7/17 2:25,015XX W DIVISION ST,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,1213,12,24,6,1165679,1908077,2017,41.90335438,-87.66686461,"(41.903354381, -87.666864606)"
10816390,JA114695,1/13/17 12:00,046XX S MICHIGAN AVE,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,215,2,38,11,1177938,1874249,2017,41.81025796,-87.6228633,"(41.810257961, -87.622863301)"
10816392,JA114954,1/13/17 9:00,048XX S PRAIRIE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,224,2,38,14,1178858,1873037,2017,41.80691121,-87.61952581,"(41.806911207, -87.619525809)"
10816406,JA116361,1/13/17 1:53,007XX S WESTERN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,1135,11,28,11,1160500,1896818,2017,41.87256755,-87.68620006,"(41.872567547, -87.686200058)"
